,Obj ID,LS Best Per,LS Max Pow,ACF Best Per,ACF Max Pow,BLS Best Per,BLS Max Pow,Filename
74,TIC 198076334,0.0006932282556062153,0.33514489541563985,0.3913503461210605,2025.610568968112,0.3909781839624884,0.9325077849920879,/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000198076334-0144-s_lc.fits
75,TIC 198242676,0.0006942253031788139,0.2101556793117383,4.628786877749967,16956.307539713926,4.629766180819615,0.8251894232719527,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198242676-0188-s_lc.fits
76,TIC 198242678,0.0006942253021334919,0.21117402705377764,4.62878744451687,20007.671322461574,4.629766180819615,0.8264477102541062,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198242678-0188-s_lc.fits
77,TIC 198358825,0.0006946194012609195,0.025956156483795283,10.517991663287676,73.41960349408777,7.837361797887752,0.06619143434679023,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198358825-0188-s_lc.fits
78,TIC 198366673,0.0006949849881659816,0.19365744649609368,1.7593107913933312,535.5973311281773,1.759692814740447,0.8197075829058226,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198366673-0188-s_lc.fits
79,TIC 198382838,0.0013888651910861096,0.0524762012282112,6.718697803429214,879.4685553431327,19.660809737342788,0.0029699931101034712,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198382838-0188-s_lc.fits
80,TIC 198410480,0.000693578726486465,0.740143842686239,1.1233794331108478,967.8272608218432,1.123593935018107,0.8873384453429574,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000198410480-0188-s_lc.fits
81,TIC 198537349,0.0006942062635381326,0.03105151651761709,9.580208928350858,1293.8320518989187,19.157280292765563,0.49304599201923976,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000198537349-0180-s_lc.fits
82,TIC 198555959,0.0006946644052524243,0.10542131114894303,4.190842261432116,1398.3954199127534,4.191585395566108,0.7494435072992793,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000198555959-0180-s_lc.fits
83,TIC 199574208,0.0006936694556264049,0.11376066051501628,0.6341836251699082,4726.598247366921,0.6340126916306872,0.9226633935337547,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199574208-0188-s_lc.fits
84,TIC 199574211,0.0006936694612056681,0.11161448884676596,0.6342920035161905,1918.116039329389,0.6340126916306872,0.9199916650576426,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199574211-0188-s_lc.fits
85,TIC 199662929,0.0006948526953099307,0.13725605568072177,2.293797045661488,367.7420331606057,2.2936974409153663,0.7643500071523937,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199662929-0188-s_lc.fits
